group_name,folder_name,folder_value
cactus-paws,ASK,-2
undertalefansarise,ASK,-2
sansxfrisk,ASK,-2
sans-and-papyrus,ASK,-2
skele-babes,ASK,-2
undertalegroup,ASK,-2
undertaleroleplay,ASK,-2
golden-flowers,ASK,-2
grillster,ASK,-2
underswap-fan-group,ASK,-2
undertale-central,ASK,-2
fansofundertale,ASK,-2
vertebaes,ASK,-2
the-game-undertale,ASK,-2
undertale-galore,ASK,-2
undertale-iz-us,ASK,-2
undertale-librarby2,ASK,-2
undertaleinteractive,ASK,-2
undertale-fanclub,ASK,-2
the-barrier,ASK,-2
undertale-for-all,ASK,-2
undertale-group,ASK,-2
undertale-fans,ASK,-2
undertaleunited,ASK,-2
undertalefandom,ASK,-2
wd-gaster,ASK,-2
undertaletrashgroup,ASK,-2
undertalefans,ASK,-2
fans-of-undertale,ASK,-2
fan-art-of-undertale,ASK,-2
undertale-club,ASK,-2
undertale-fc,ASK,-2
club-undertale,ASK,-2
anthro-hotel,ASK,-2
anthropomorphicfans,ASK,-2
furries-furever,ASK,-2
deviantanthro,ASK,-2
anthrosforever,ASK,-2
unnoticed-anthro-art,ASK,-2
furry-domination,ASK,-2
anthro-nexus,ASK,-2
anthro-mainia,ASK,-2
puranthro,ASK,-2
furclub,ASK,-2
anthro-mania,ASK,-2
furry--fury,ASK,-2
beauty-of-fur,ASK,-2
long-live-the-furry,ASK,-2
furries-and-anthros,ASK,-2
colorfurr,ASK,-2
furryformation,ASK,-2
anthromedia,ASK,-2
world-of-anthros,ASK,-2
anthronation,ASK,-2
fur-and-fire,ASK,-2
furry-anthro-lover,ASK,-2
friendlyfurs,ASK,-2
anthro-world,ASK,-2
anthrocreations,ASK,-2
furryclan,ASK,-2
anthrosunite,ASK,-2
friends-of-furriness,ASK,-2
furry-art,ASK,-2
all-anthro-lovers,ASK,-2
furry-pride,ASK,-2
furs-furever,ASK,-2
anthrolife,ASK,-2
ferals-and-anthros,ASK,-2
always-anthro-art,ASK,-2
dem-anthros,ASK,-2
everythingfurred,ASK,-2
furriesareawsome,ASK,-2
anthro-alliance,ASK,-2
anthro-glamour,ASK,-2
alternativeanthro,ASK,-2
everythinganthro,ASK,-2
all-things-anthro,ASK,-2
anything-anthro,ASK,-2
anthro-art-worldwide,ASK,-2
anthroarts21,ASK,-2
anthroparadise,ASK,-2
anthroevilscientists,ASK,-2
alltheanthroart,ASK,-2
feral-anthro-zealots,ASK,-2
anthrohub,ASK,-2
allanthroclub,ASK,-2
anthroforeveryone,ASK,-2
alt-anthro,ASK,-2
art-wolves-furries,ASK,-2
furry-central,ASK,-2
the-furry-art-cave,ASK,-2
furry--artists,ASK,-2
furry-artists-unite,ASK,-2
furry-artits-ftw,ASK,-2
zdragon-and-furry,ASK,-2
clubanthro,ASK,-2
anthro-freedom,ASK,-2
anthroluv,ASK,-2
art-all-anthro,ASK,-2
land-of-furries,ASK,-2
all-the-furs,ASK,-2
crazy-furries,ASK,-2
the-anthro-den,ASK,-2
emotive-anthros,ASK,-2
anthro-attack,ASK,-2
united-furry-club,ASK,-2
anthroandanimals,ASK,-2
anthrolegendsofearth,ASK,-2
anthro-furry-pack,ASK,-2
anthro-friends,ASK,-2
bestfurry,ASK,-2
furry-pikis,ASK,-2
xfurry-fightersx,ASK,-2
weareanthro,ASK,-2
anthrolicious,ASK,-2
anthrouniverse,ASK,-2
proudanthroartist,ASK,-2
the-anthro-group,ASK,-2
anthrocity,ASK,-2
teen-furries,ASK,-2
furrycentral,ASK,-2
furternityclub,ASK,-2
anthrosity,ASK,-2
anthro-inc,ASK,-2
furryfriendsgroup,ASK,-2
fuckyouimananthro,ASK,-2
furry-united,ASK,-2
furry-is-forever,ASK,-2
animal-art-community,ASK,-2
anthroclub,ASK,-2
all-anthro-artists,ASK,-2
anthro-junkies,ASK,-2
pokemonzloverz,ASK,-2
pokemon-artistz,ASK,-2
pokemonpals,ASK,-2
trainer-base,ASK,-2
pokemon-guild,ASK,-2
pokemon-legendz,ASK,-2
pokemon-canine-club,ASK,-2
poke-topia,ASK,-2
pokestarz,ASK,-2
legendary-pokemons,ASK,-2
pokemon-fans-unite,ASK,-2
catch-them-all,ASK,-2
poke-freaks,ASK,-2
fanclub-white,ASK,-2
pikachu-empire,ASK,-2
pikachu-camp,ASK,-2
pokemontraineroc,ASK,-2
adorablepokemon,ASK,-2
eevee-takeover,ASK,-2
pokemonultimate,ASK,-2
pokeluvers,ASK,-2
eeveelutionforlife,ASK,-2
eeveelutions-9,ASK,-2
pokemon-art-work3379,ASK,-2
pokemonland,ASK,-2
pokemonbw-2,ASK,-2
pokemon-x-and-y-fans,ASK,-2
pokemon--x-y-andco,ASK,-2
the-love-of-pokemon,ASK,-2
the-pokemon-united,ASK,-2
thepokeartists,ASK,-2
eevee-garden,ASK,-2
unhuman-ocs,ASK,-2
the-pokemon-masters,ASK,-2
alliance-of-pokemon,ASK,-2
all-pokemon-art,ASK,-2
poke-request-love,ASK,-2
pokemon-are-awesome,ASK,-2
pokemon-honor,ASK,-2
pokesona-corner,ASK,-2
lovetheeevees,ASK,-2
legends-of-pokemon,ASK,-2
clubeevee,ASK,-2
theeeveefans,ASK,-2
poke-land,ASK,-2
eevee-fans-foreverz,ASK,-2
pokemon-oc-adventure,ASK,-2
eevee-tards,ASK,-2
pokeheroes,ASK,-2
pokemon-freelancers,ASK,-2
eeveelution-fandom,ASK,-2
eeveeofficialgroup,ASK,-2
cute-cafe,ASK,-2
creatureocs,ASK,-2
globaldex,ASK,-2
cutestuffplace,ASK,-2
the-world-of-pokemon,ASK,-2
poke-fans-unite,ASK,-2
eeveelutionrevolutn,ASK,-2
theeeveelurvers,ASK,-2
disney-pokemon-club,ASK,-2
oc---club,ASK,-2
disney-pokemon-club,ASK,-2
eeveeandfriends,ASK,-2
pokesona,ASK,-2
cuteanimeanimals,ASK,-2
eeveelutions-club,ASK,-2
eeveelution-fan-club,ASK,-2
eeveefanclub,ASK,-2
poke-passion,ASK,-2
poke-poke-fans,ASK,-2
pokefans-and-more,ASK,-2
ultimatepokemonfans,ASK,-2
pokemon-x-y,ASK,-2
pokemonroot,ASK,-2
weloveallpokemon,ASK,-2
poketopia,ASK,-2
pokemonfanatica,ASK,-2
pokemon-journey,ASK,-2
pokemon-for-everyone,ASK,-2
pokemon4eternity,ASK,-2
pokemon-fanz,ASK,-2
pokemontoday,ASK,-2
welovepokemon,ASK,-2
the-pokemon-fanclub,ASK,-2
generationvi,ASK,-2
poke-gen-6,ASK,-2
pokemoncorner,ASK,-2
poke-geeks,ASK,-2
pokewalkers,ASK,-2
pokemon-r-us,ASK,-2
kanto-pokemon-group,ASK,-2
its-a-pokemon-world,ASK,-2
pokemon-power-rawr,ASK,-2
pokemonfans4ever,ASK,-2
national-pokedex,ASK,-2
pokemon-fans-force,ASK,-2
pokemoncentre,ASK,-2
my-fair-pokemon,ASK,-2
pokemoncreativity,ASK,-2
pokemonkantojohto,ASK,-2
pokemonfreaks,ASK,-2
everythingpokemonart,ASK,-2
the-eevee-kingdom,ASK,-2
all-pokemon-stuff,ASK,-2
pokemon-paintings,ASK,-2
generation-pokemon,ASK,-2
pkmn-fans-unite,ASK,-2
eeveeclubforfans,ASK,-2
pokemon-fan--club,ASK,-2
pokenerds-united,ASK,-2
poke-lovers,ASK,-2
pokemon-fans-group,ASK,-2
pokemondungeon,ASK,-2
worldofpokemon,ASK,-2
pokemon-black-white,ASK,-2
pokepark-wonders,ASK,-2
pokesation,ASK,-2
hoenn-island,ASK,-2
pokemonplanet,ASK,-2
your-pokemon,ASK,-2
pokemonwrestlingfans,ASK,-2
pokemon-domain,ASK,-2
we-like-pokemon,ASK,-2
the-poke-animeclub,ASK,-2
pokefanatics,ASK,-2
pokemonfanclub1,ASK,-2
pokemon-forever,ASK,-2
poke-fanclub,ASK,-2
pokemon-all-around,ASK,-2
pokemonhereforever,ASK,-2
poke-group,ASK,-2
pokemon-fan-universe,ASK,-2
pokemon-fans4ever,ASK,-2
pokemonforeveryone,ASK,-2
pokemonfans,ASK,-2
pokemonmasters,ASK,-2
draw-em-all,ASK,-2
pokemon-fanbase,ASK,-2
pokemon-lovers4life,ASK,-2
pokemoninstitution,ASK,-2
pokemon-world-unite,ASK,-2
pokemonaddicts,ASK,-2
pokemonnowandforever,ASK,-2
hq,ASK,-2
give-llamageta-llama,ASK,-2
contest-hq,ASK,-2
clubforcontests,ASK,-2
weekly-contest-group,ASK,-2
anothercontestgroup,ASK,-2
giveallamagetallama,ASK,-2
unknownwriters,ASK,-2
flawedliterature,ASK,-2
thethoughtofthemind,ASK,-2
iwritetoinspire,ASK,-2
writers4life,ASK,-2
written-from-within,ASK,-2
storiesandpoemsclub,ASK,-2
live-learn-write,ASK,-2
openlit,ASK,-2
the-talented-writers,ASK,-2
literaturehideout,ASK,-2
writerslibrary,ASK,-2
writing-is-beautiful,ASK,-2
love-the-literature,ASK,-2
authors-universe,ASK,-2
thewritersroom,ASK,-2
passionforliterature,ASK,-2
literature-writing,ASK,-2
literature-series,ASK,-2
power-of-language,ASK,-2
the-joy-of-writing,ASK,-2
literature4ever,ASK,-2
painted-from-words,ASK,-2
pentopage,ASK,-2
youngwritersunite,ASK,-2
read-dream-write,ASK,-2
writingforeveryone,ASK,-2
writingcentral,ASK,-2
original-scribbles,ASK,-2
write4ursoul,ASK,-2
writingwarehouse,ASK,-2
united-artist-writer,ASK,-2
write-now,ASK,-2
writing-the-future,ASK,-2
writing-freedom,ASK,-2
writerstogether,ASK,-2
create-write-live,ASK,-2
nolimitwriting,ASK,-2
positivewriting,ASK,-2
the-love-of-writing,ASK,-2
wordsinourveins,ASK,-2
writingpros,ASK,-2
write-until-you-die,ASK,-2
words-of-war,ASK,-2
literary-expressions,ASK,-2
writers-pack,ASK,-2
lovers-in-lit,ASK,-2
just-write-it,ASK,-2
the-writing-exchange,ASK,-2
thestoryliveson,ASK,-2
wordflight,ASK,-2
writefromtheheart,ASK,-2
globalwriters,ASK,-2
writing-obsession,ASK,-2
emotionscollide,ASK,-2
words-to-the-world,ASK,-2
story-tellers,ASK,-2
artist-revolution,ASK,-2
the-write-group,ASK,-2
word-wit,ASK,-2
artist-exposure,ASK,-2
independent-writer,ASK,-2
escape-of-a-writer,ASK,-2
thewritersmeow,ASK,-2
fiction-writers,ASK,-2
love-original-lit,ASK,-2
thewriteplace,ASK,-2
write-write-on,ASK,-2
writing-central,ASK,-2
we-live-to-write,ASK,-2
writing-is-escapism,ASK,-2
fancifulwriters,ASK,-2
the-writers-study,ASK,-2
